"Gene","DPI3.lfc","DPI3.padj","DPI4.lfc","DPI4.padj","DPI5.lfc","DPI5.padj"
"THPO",0.149073527602951,0.434624667370754,0.45482657428634,0.150081158505175,0.0785809144963993,0.233373657410177
"THRA",-0.0841550161387631,0.767831681807276,0.233517273082601,0.542476761145145,0.0302929825406685,0.953072098979796
"THRAP3",-0.282659715899092,0.00655169961032268,-0.313578758461759,0.00165829319109027,-0.121906071597977,0.444559898947968
"THRB",0.0760231369176763,0.766450055177371,-0.209979105167059,0.535284036914757,-0.0189922955546385,0.976076978683195
"THRSP",0.11329220692284,0.711172293756231,0.199180254605967,0.670952484628912,0.064768626831549,0.799434415127322
"THSD1",0.208970333288315,0.469906855228718,-0.0524765914746037,0.925330257789955,-0.0147082159340487,0.979559284762576
"THSD4",-0.127969455315979,0.6666495606933,-0.0513202535564327,0.933086152034917,0.0151877384477114,0.973686686182552
"THSD7A",0.104581655204132,0.666835543356905,0.517281459360408,0.232757245651189,0.0292635634883745,0.878210519402139
"THTPA",0.385889857780349,0.102188994570949,0.528044119763533,0.0242521588748827,0.399103152878117,0.0814047628712574
"THUMPD1",0.0927322023391585,0.622245528492765,-0.29095540903356,0.134651790226153,-0.125738114287416,0.647026366898957
"THUMPD2",-0.212323527201206,0.321020533584612,-0.185628726493352,0.537594501772777,-0.132000869456011,0.663972020360234
"THUMPD3",-0.187311636818404,0.246057154748138,-0.0221771214238417,0.946952113626969,-0.0741325686478914,0.819920858174594
"THY1",-0.00657585936671698,0.983586195932178,0.483325023295529,0.299673578554379,0.0325956850745685,0.914137869755483
"THYN1",0.0410499589792485,0.872127000555103,0.00380141097944534,0.994479645249544,-0.0559978450637804,0.893100513479813
"TIA1",-0.071323190792787,0.694824321538558,-0.177241960281928,0.42046809636089,-0.0469340824565692,0.906403031971271
"TIAL1",0.0210729653381757,0.906621631250964,-0.115181563630335,0.59923878708865,-0.0567106599544206,0.870575679554756
"TIAM1",-0.280136035783083,0.291773235756977,-0.0879611951424605,0.846168878013049,-0.0110450881735102,0.971933613881608
"TIAM2",0.151372284910797,0.61799061583102,-0.158960978443245,0.738791077585706,0.0061405195368369,0.991081202505785
"TICAM1",-0.33023043949825,0.303679527055214,-0.144728516619554,0.772405400112835,-0.0317913605518807,0.929322764740753
"TICAM2",0.101236292931936,0.745030958697005,-0.119103101589481,0.818643812987714,0.0257647392368777,0.944598578562018
"TICRR",-0.428290736553493,0.173997246356103,-0.263759215546536,0.505383997372403,-0.0371474234025837,0.852298158934793
"TIE1",0.057499006216192,0.843007362918702,0.467044097810736,0.313818132304534,0.0978848458926866,0.62894659318662
"TIFA",-0.0434232655292029,0.872127000555103,-0.444295512098837,0.103255633429949,-0.380932585481263,0.119243203318057
"TIGAR",-0.24490140319592,0.427222235752671,-0.197827304250508,0.669158538136613,-0.0174862360097485,0.971933613881608
"TIGD1",-0.343768023129475,0.281263043078131,-0.101682726255754,0.84585223276785,-0.062056371688724,0.836896376693617
"TIGD2",0.768398658672143,0.0185924295726443,0.0943905773471961,0.85496112605121,0.0509120729952916,0.895185108094973
"TIGD3",-0.0439781924899542,0.870408369336794,0.079411857356256,0.870530767209231,-0.00478706723780274,0.988251553130596
"TIGD5",0.148282287327253,0.58844794773577,0.255721095201053,0.490766566600005,0.0475775115708574,0.909578865685414
"TIGD6",0.576864419770832,0.133045928807348,0.157777858796314,0.749910218778885,0.0806857762034117,0.7465507157308
"TIGD7",0.251144534046388,0.412120784672512,0.0417422570929022,0.944970698189145,-0.0156401878075845,0.977815670063034
"TIGIT",0.0696294220509392,0.795136947786623,0.138583682973104,0.757552281069151,0.0121341585994835,0.970684128035086
"TIMD4",-0.0448784247670382,0.825762161786741,-0.125981256346237,0.682773547283077,-0.0292225698472878,0.804931051284026
"TIMELESS",-0.0642264015140441,0.835519771788507,0.065258179680516,0.907748171170728,0.0879005234151617,0.784844298848852
"TIMM10",-0.215550148462185,0.421947999987837,0.0452834077031429,0.93404951224353,-0.0566173659083809,0.888743988455925
"TIMM10B",0.371528681235758,0.137390207040203,0.31616622033659,0.297753300914862,0.150277582170285,0.624173933849884
"TIMM13",0.291614619880859,0.0746093909127086,0.453106279760425,0.00282102784010558,0.216134018113616,0.244422845251251
"TIMM17B",0.107856278851483,0.580919651757925,0.266795641263359,0.212808560940796,0.25886440930164,0.182656119837278
"TIMM21",-0.144076862403802,0.442694636287315,-0.0462999626345896,0.896062612820401,-0.0172160375305163,0.978650057901147
"TIMM22",-0.0398158454250132,0.840525549708752,0.14382502909973,0.570456798563504,0.0725131845478044,0.836896376693617
"TIMM29",0.304104575085628,0.164893801611169,0.113261814606489,0.753493352763372,0.0884394794442133,0.805994595669761
"TIMM44",-0.165982018834023,0.492565919474191,0.0230660971142126,0.962646964320174,-0.0185666878286739,0.978433065209559
"TIMM8A",-0.484861949777406,0.140069697596922,-0.146403371041855,0.758959798774399,-0.10346659710491,0.714308324595517
"TIMM8B",-0.224663154211877,0.450658941594361,0.0937196662323821,0.858041255484107,-0.0293755235590651,0.948936921411029
"TIMMDC1",9.72550089607886e-05,0.999944567005759,0.0852774225891403,0.739071394777341,0.115837951174295,0.657668435090036
"TIMP1",1.18060252909533,0.064818430477815,0.161555128742026,0.704648869654338,0.0680293399759111,0.652987479695458
"TIMP2",-0.0473337346150394,0.876424640414299,-0.0297491135765961,0.972069333256913,0.0401502895396291,0.891359511272288
"TIMP3",0.402352906578154,0.235661228100122,0.00231861389147412,0.997167585722738,0.0279699811868259,0.913497590002683
"TIMP4",0.0639877375050538,0.74955410825087,-0.0626917369171493,0.858575356632742,-0.0363824748406072,0.691996853014029
"TINAG",6.82445326978589,1.52125680987466e-11,8.80442179741188,3.36935256867835e-19,7.83374018019353,4.16601724269094e-15
"TINAGL1",0.72030037491221,0.0350198942705427,0.394361783431356,0.301305496655545,0.285055355740184,0.29200723521277
"TINF2",-0.0472810819334654,0.854278696761334,0.0597443607835736,0.886775798939229,0.0189759599134535,0.977303699009588
"TIPARP",-0.690616683341886,0.064484772370816,-0.314147879550761,0.459441108251722,-0.225860571593055,0.303184945393996
"TIPIN",-0.48277161637681,0.158989766413242,-0.22659471472811,0.611913158107966,-0.0606158581451683,0.846724566188466
"TIPRL",-0.299845814324694,0.022188497624389,-0.184444077389027,0.270877426346138,-0.193681332410716,0.219011810800512
"TIRAP",0.409282114258065,0.137695498294738,0.156739118622749,0.7008305972595,0.0682421881203488,0.860137575539062
"TJAP1",0.528693132267899,0.00857453392294718,0.308572031009842,0.201243594134103,0.373437348120027,0.0659934408297328
"TJP1",-0.452116028594735,0.176133323238451,-0.23539344742859,0.591423202150785,-0.0873739309381103,0.758756929292835
"TJP2",-0.266457224224434,0.351997688753909,-0.0423338899729496,0.93958415866438,-0.00857583503593718,0.988267523633054
"TJP3",0.197865099470428,0.52127568016297,0.0740328641756723,0.8987010488295,0.0128179182438534,0.979559284762576
"TK1",-0.350613387905532,0.269828087450966,-0.177011683379081,0.7008305972595,-0.0605732762633796,0.772610849209631
"TK2",0.498565460036575,0.0742763843949875,0.264203731991432,0.46281584812547,0.264007390196151,0.321910208592161
"TKFC",0.942107759375594,0.0192506884159086,1.7731511542202,4.96599391218458e-06,1.02103223949635,0.0108075079734515
"TKT",-0.470847686006726,0.170966851491893,-0.0699268796505653,0.900636641161863,-0.0218760697313674,0.962499669979081
"TKTL1",0.177633225617458,0.475219814909406,0.375740387268891,0.332328887246616,0.0850336647150713,0.462542257282249
"TLCD1",-0.535032947587401,0.136877234454483,-0.473376125526779,0.240041740427254,-0.297368572054075,0.226739666962365
"TLCD2",0.890545332339646,0.0670961244222382,-0.0906606756087115,0.862442314241093,0.0227175472578197,0.942727348414124
"TLCD3A",-0.398637830996445,0.217456995811196,-0.262628330599066,0.541471876734007,-0.105489812048005,0.696878830740024
"TLCD3B",-0.192352926834319,0.350281810324871,-0.0337279201606217,0.940348348286605,0.028694843962474,0.872920582558314
"TLCD4",0.425536627687776,0.194742788423235,0.131603777488662,0.763114405678365,0.0330450815986617,0.872394713818785
"TLCD5",0.197989339313569,0.497039765838635,0.0948000413301251,0.852688854842385,0.0303941373800829,0.907597799991452
"TLDC2",0.727844901572897,0.095679285654924,1.206722915051,0.0184620356685978,0.867357709256978,0.0659814823199413
"TLE1",0.00232545960591343,0.992624184494692,-0.345249153559794,0.0546609118023084,-0.113536023027012,0.690539535202671
"TLE2",0.337824875720735,0.108862743760054,0.0824018545040338,0.823993275849131,0.096356725472022,0.782844692135084
"TLE3",-0.0935895872132086,0.714384669211112,-0.158539279077286,0.659345593662605,-0.0403094988554211,0.930113223662396
"TLE4",-0.250463417086073,0.296451921825631,-0.0271019427818473,0.956987047626553,-0.0710375563768574,0.855267273153092
"TLE6",0.153237521404269,0.615409496894675,0.33134998185976,0.465178342045706,0.0588654215903621,0.82199221753308
"TLK1",-0.0921894901169187,0.655092888348649,-0.341909666490076,0.107757308897018,-0.231032724889771,0.282509684473427
"TLK2",-0.189284158916219,0.0415973792049926,-0.196049449957961,0.0513854575751092,-0.105310670887476,0.479060046174941
"TLL1",-0.119663506749537,0.678625986048224,0.0698928537159663,0.902193149407355,-0.00809197449793718,0.9826511280847
"TLN1",0.189645405315041,0.4529434573401,0.116242195603637,0.783321062753359,0.175768339716103,0.542136479592602
"TLN2",0.202998987740754,0.499774333732682,0.449865082021396,0.331832413967279,0.105233769293051,0.580473755517929
"TLNRD1",0.662860101525754,0.0121216249496498,0.530315120300001,0.0552897504130614,0.337471287295834,0.19018031913222
"TLR1",0.291557774367517,0.279657897822823,0.0421269232599257,0.937899532988517,-0.0291919407326857,0.954434279543856
"TLR10",-0.0844197935321363,0.757480243423555,-0.0189541584694957,0.971996321899733,-0.00791388479091921,0.981539840905243
"TLR2",0.159395711434949,0.605417384021125,0.170805254584496,0.727613752159676,0.0206552062764436,0.962499669979081
"TLR3",-0.0232874355769155,0.936096350493802,0.121251518909366,0.780124428549581,0.157103117995829,0.601628834110917
"TLR4",0.0433262446531454,0.875761108939326,0.321908050061364,0.479049925852277,0.0972388071469995,0.630367573705076
"TLR5",0.245050048852127,0.391425565532367,-0.187063280783744,0.658841772992664,-0.0624622929057975,0.867228941735811
"TLR6",0.342343298655765,0.29166377966745,0.295767143237831,0.502089776630924,0.0387265254170995,0.909262384613655
"TLR7",0.155422316244084,0.599167336477967,0.739121411806264,0.13606251063605,0.159587180401372,0.339533877267127
"TLR8",0.0285848605835422,0.924803333606302,0.468684577372375,0.304678637478624,0.0894571481095658,0.605129278561471
"TLR9",-0.148068908436942,0.55794799856581,-0.242159782630872,0.53594144582087,-0.0273410429524116,0.899539498253188
"TLX1",2.96871481471279,0.00583709684812114,4.25204811071426,8.16818031132493e-05,3.84249955314298,0.000483700133703819
"TM2D1",0.130628013551371,0.556682030500884,-0.122808045673709,0.719255459385441,-0.014199435785411,0.981299913929277
"TM2D2",0.0869226635090358,0.648863686492335,-0.117964575729458,0.670605324157524,-0.125214621290881,0.656590472910731
"TM2D3",0.252057890626817,0.245650202429148,0.135690827260357,0.682773547283077,0.0328100646816235,0.950606228065187
"TM4SF1",-0.38539249427689,0.244942353285458,-0.631587781754493,0.165209038208753,-0.157620501116037,0.315624157478653
